,StudentID,Problem,Step,Success,Skill,Opportunity,Student_ID
4454,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,5,33
4455,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,6,33
4456,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,1,33
4457,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),0,trapezoid-area,2,33
4458,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,3,33
4459,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,4,33
4460,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),0,trapezoid-area,5,33
4461,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),1,trapezoid-area,6,33
4462,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRAPEZOID_ABCD,(AREA QUESTION1),1,trapezoid-area,7,33
4463,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,8,33
4464,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,9,33
4465,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRIANGLE_ABC,(AREA QUESTION1),1,triangle-area,1,33
4466,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRIANGLE_ABC,(HEIGHT QUESTION2),1,triangle-area,2,33
4467,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRIANGLE_ABC,(BASE QUESTION3),1,triangle-area,3,33
4468,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRIANGLE_TRIANGLE,(AREA QUESTION1),0,triangle-area,4,33
4469,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PENTAGON,(AREA QUESTION1),0,pentagon-area,1,33
4470,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PENTAGON,(APOTHEM QUESTION2),0,pentagon-area,2,33
4471,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PENTAGON,(SIDE QUESTION3),1,pentagon-area,3,33
4472,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRIANGLE_RECTANGLE,(BASE QUESTION1),1,compose-by-multiplication,1,33
4473,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRIANGLE_RECTANGLE,(AREA QUESTION1),1,triangle-area,5,33
4474,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,DESIGNING_A_QUILT,(AREA QUESTION1),1,triangle-area,6,33
4475,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),1,compose-by-multiplication,2,33
4476,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),0,compose-by-multiplication,3,33
4477,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),1,compose-by-multiplication,4,33
4478,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,DESIGNING_A_QUILT,(AREA QUESTION2),1,triangle-area,7,33
4479,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),1,compose-by-multiplication,5,33
4480,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),1,compose-by-multiplication,6,33
4481,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,7,33
4482,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,DESIGNING_A_QUILT,(AREA QUESTION3),1,triangle-area,8,33
4483,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),1,compose-by-multiplication,8,33
4484,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),1,compose-by-multiplication,9,33
4485,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,10,33
4486,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PENTAGON_ABCDE,(AREA QUESTION1),0,pentagon-area,4,33
4487,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PENTAGON_ABCDE,(SIDE QUESTION3),0,pentagon-area,5,33
4488,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PENTAGON_ABCDE,(APOTHEM QUESTION2),1,pentagon-area,6,33
4489,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PENTAGON,(AREA QUESTION1),1,pentagon-area,7,33
4490,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,8,33
4491,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PENTAGON,(SIDE QUESTION3),1,pentagon-area,9,33
4492,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,10,33
4493,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PENTAGON_ABCDE,(APOTHEM QUESTION2),1,pentagon-area,11,33
4494,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,12,33
4495,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PENTAGON,(AREA QUESTION1),1,pentagon-area,13,33
4496,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,14,33
4497,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PENTAGON,(SIDE QUESTION3),1,pentagon-area,15,33
4498,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_O,(RADIUS QUESTION1),0,circle-diameter,1,33
4499,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_O,(AREA QUESTION1),0,circle-area,1,33
4500,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_O,(CIRCUMFERENCE QUESTION1),1,circle-circumference,1,33
4501,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_O,(DIAMETER QUESTION2),1,circle-diameter,2,33
4502,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_O,(AREA QUESTION2),1,circle-area,2,33
4503,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_O,(CIRCUMFERENCE QUESTION2),1,circle-circumference,2,33
4504,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_O,(DIAMETER QUESTION4),0,circle-circumference,3,33
4505,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_O,(RADIUS QUESTION4),0,circle-diameter,3,33
4506,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_O,(AREA QUESTION4),0,circle-area,3,33
4507,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_O,(RADIUS QUESTION3),0,circle-area,4,33
4508,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_O,(DIAMETER QUESTION3),0,circle-diameter,4,33
4509,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_O,(CIRCUMFERENCE QUESTION3),0,circle-circumference,4,33
4510,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,LAWN_SPRINKLER,(AREA QUESTION1),1,circle-area,5,33
4511,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,COVERING_POOL,(RADIUS QUESTION1),1,circle-area,6,33
4512,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,5,33
4513,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,DOG_ON_A_ROPE,(AREA QUESTION1),1,circle-area,7,33
4514,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),1,circle-circumference,5,33
4515,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),1,circle-area,8,33
4516,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),1,square-area,19,33
4517,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),1,compose-by-addition,7,33
4518,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,6,33
4519,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,9,33
4520,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,6,33
4521,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_AREA,(RADIUS QUESTION3),0,circle-area,10,33
4522,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_AREA,(DIAMETER QUESTION3),0,circle-diameter,7,33
4523,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),1,circle-circumference,7,33
4524,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TROGS,(SQUARE-AREA QUESTION1),1,square-area,20,33
4525,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TROGS,(SQUARE-AREA QUESTION2),1,square-area,21,33
4526,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TROGS,(SQUARE-AREA QUESTION3),1,square-area,22,33
4527,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TROGS,(TROG-HEIGHT QUESTION1),0,equi-tri-height?,1,33
4528,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TROGS,(TROG-HEIGHT QUESTION2),1,equi-tri-height?,2,33
4529,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TROGS,(TROG-HEIGHT QUESTION3),1,equi-tri-height?,3,33
4530,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TROGS,(TROG-AREA QUESTION1),1,triangle-area,9,33
4531,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TROGS,(TROG-AREA QUESTION2),1,triangle-area,10,33
4532,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TROGS,(TROG-AREA QUESTION3),0,triangle-area,11,33
4533,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TROGS,(SCRAP-METAL-AREA QUESTION1),0,compose-by-addition,8,33
4534,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TROGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,9,33
4535,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TROGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,10,33
4536,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,WATERING_VEGGIES,(WATERED-AREA QUESTION1),1,circle-area,11,33
4537,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),0,square-area,23,33
4538,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),1,compose-by-addition,11,33
4539,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,POGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,12,33
4540,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,POGS,(SCRAP-METAL-AREA QUESTION2),0,compose-by-addition,13,33
4541,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,POGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,14,33
4542,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_C QUESTION1),1,circle-area,12,33
4543,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),1,compose-by-addition,15,33
4544,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),0,compose-by-addition,16,33
4545,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),1,compose-by-addition,17,33
4546,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),1,compose-by-addition,18,33
4547,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),1,compose-by-multiplication,11,33
4548,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TWO_CIRCLES_IN_SQUARE,(SHADED-AREA QUESTION1),0,compose-by-addition,19,33
4549,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRIANGLE_AREA,(AREA QUESTION1),1,triangle-area,12,33
4550,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,RECTANGLE_AREA,(AREA QUESTION1),1,square-area,24,33
4551,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,PARALLELOGRAM_AREA,(AREA QUESTION1),0,parallelogram-area,4,33
4552,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,SQUARE_AREA,(AREA QUESTION1),1,square-area,25,33
4553,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),1,square-area,26,33
4554,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),1,square-area,27,33
4555,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),1,compose-by-addition,20,33
4556,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),1,square-area,28,33
4557,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),1,square-area,29,33
4558,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),1,square-area,30,33
4559,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),1,square-area,31,33
4560,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),1,compose-by-addition,21,33
4561,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),1,compose-by-addition,22,33
4562,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),1,circle-circumference,8,33
4563,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),1,circle-diameter,8,33
4564,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),1,circle-area,13,33
4565,Stu_e0e22d49d6bb0a1fe71e19d8d60221ae,TRIANGLE_TRIANGLE,(AREA QUESTION1),1,triangle-area,13,33
4566,Stu_e225ceb425b9c40773ca12f5905514aa,PAINTING_THE_WALL,(WALL-AREA QUESTION1),0,square-area,1,42
4567,Stu_e225ceb425b9c40773ca12f5905514aa,PAINTING_THE_WALL,(WALL-AREA QUESTION2),1,square-area,2,42
4568,Stu_e225ceb425b9c40773ca12f5905514aa,PAINTING_THE_WALL,(WALL-AREA QUESTION3),0,square-area,3,42
4569,Stu_e225ceb425b9c40773ca12f5905514aa,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,4,42
4570,Stu_e225ceb425b9c40773ca12f5905514aa,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),1,square-area,5,42
4571,Stu_e225ceb425b9c40773ca12f5905514aa,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),1,compose-by-addition,1,42
4572,Stu_e225ceb425b9c40773ca12f5905514aa,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,2,42
4573,Stu_e225ceb425b9c40773ca12f5905514aa,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,3,42
4574,Stu_e225ceb425b9c40773ca12f5905514aa,RECTANGLE_AREA,(AREA QUESTION1),1,square-area,6,42
4575,Stu_e225ceb425b9c40773ca12f5905514aa,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,1,42
4576,Stu_e242582bd5729de82485e42d69e22109,RECTANGLE_ABCD,(AREA QUESTION1),1,square-area,1,56
4577,Stu_e242582bd5729de82485e42d69e22109,RECTANGLE_ABCD,(HEIGHT QUESTION2),1,square-area,2,56
4578,Stu_e242582bd5729de82485e42d69e22109,RECTANGLE_ABCD,(BASE QUESTION3),1,square-area,3,56
4579,Stu_e242582bd5729de82485e42d69e22109,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),1,square-area,4,56
4580,Stu_e242582bd5729de82485e42d69e22109,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),1,square-area,5,56
4581,Stu_e242582bd5729de82485e42d69e22109,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),1,compose-by-addition,1,56
4582,Stu_e242582bd5729de82485e42d69e22109,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),1,square-area,6,56
4583,Stu_e242582bd5729de82485e42d69e22109,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),1,square-area,7,56
4584,Stu_e242582bd5729de82485e42d69e22109,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),0,compose-by-addition,2,56
4585,Stu_e242582bd5729de82485e42d69e22109,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),1,square-area,8,56
4586,Stu_e242582bd5729de82485e42d69e22109,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),1,square-area,9,56
4587,Stu_e242582bd5729de82485e42d69e22109,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),1,compose-by-addition,3,56
4588,Stu_e242582bd5729de82485e42d69e22109,PARALLELOGRAM_ABDE,(AREA QUESTION1),1,parallelogram-area,1,56
4589,Stu_e242582bd5729de82485e42d69e22109,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),1,parallelogram-area,2,56
4590,Stu_e242582bd5729de82485e42d69e22109,PARALLELOGRAM_ABDE,(BASE QUESTION3),1,parallelogram-area,3,56
4591,Stu_e242582bd5729de82485e42d69e22109,SQUARE_ABCD,(AREA QUESTION1),1,square-area,10,56
4592,Stu_e242582bd5729de82485e42d69e22109,SQUARE_ABCD,(HEIGHT QUESTION2),1,square-area,11,56
4593,Stu_e242582bd5729de82485e42d69e22109,SQUARE_ABCD,(BASE QUESTION3),1,square-area,12,56
4594,Stu_e242582bd5729de82485e42d69e22109,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),1,square-area,13,56
4595,Stu_e242582bd5729de82485e42d69e22109,PAINTING_THE_WALL,(WALL-AREA QUESTION1),0,square-area,14,56
4596,Stu_e242582bd5729de82485e42d69e22109,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),1,compose-by-addition,4,56
4597,Stu_e242582bd5729de82485e42d69e22109,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,15,56
4598,Stu_e242582bd5729de82485e42d69e22109,PAINTING_THE_WALL,(WALL-AREA QUESTION2),1,square-area,16,56
4599,Stu_e242582bd5729de82485e42d69e22109,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,5,56
4600,Stu_e242582bd5729de82485e42d69e22109,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),1,square-area,17,56
4601,Stu_e242582bd5729de82485e42d69e22109,PAINTING_THE_WALL,(WALL-AREA QUESTION3),1,square-area,18,56
4602,Stu_e242582bd5729de82485e42d69e22109,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,6,56
4603,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,1,56
4604,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),0,trapezoid-area,2,56
4605,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,3,56
4606,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,4,56
4607,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),1,trapezoid-area,5,56
4608,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),1,trapezoid-area,6,56
4609,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_ABCD,(AREA QUESTION1),1,trapezoid-area,7,56
4610,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,8,56
4611,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,9,56
4612,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_AREA,(AREA QUESTION1),0,trapezoid-area,10,56
4613,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),1,trapezoid-area,11,56
4614,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,12,56
4615,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),0,trapezoid-area,13,56
4616,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,14,56
4617,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_AREA,(AREA QUESTION1),0,trapezoid-area,15,56
4618,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),1,trapezoid-area,16,56
4619,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_ABCD,(AREA QUESTION1),1,trapezoid-area,17,56
4620,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,18,56
4621,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,19,56
4622,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,20,56
4623,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),1,trapezoid-area,21,56
4624,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_ABCD,(AREA QUESTION1),1,trapezoid-area,22,56
4625,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,23,56
4626,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,24,56
4627,Stu_e242582bd5729de82485e42d69e22109,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),1,trapezoid-area,25,56
4628,Stu_e242582bd5729de82485e42d69e22109,TRIANGLE_ABC,(AREA QUESTION1),1,triangle-area,1,56
4629,Stu_e242582bd5729de82485e42d69e22109,TRIANGLE_ABC,(HEIGHT QUESTION2),0,triangle-area,2,56
4630,Stu_e242582bd5729de82485e42d69e22109,TRIANGLE_ABC,(BASE QUESTION3),1,triangle-area,3,56
4631,Stu_e242582bd5729de82485e42d69e22109,TRIANGLE_TRIANGLE,(AREA QUESTION1),1,triangle-area,4,56
4632,Stu_e242582bd5729de82485e42d69e22109,PENTAGON,(AREA QUESTION1),0,pentagon-area,1,56
4633,Stu_e242582bd5729de82485e42d69e22109,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,2,56
4634,Stu_e242582bd5729de82485e42d69e22109,PENTAGON,(SIDE QUESTION3),0,pentagon-area,3,56
4635,Stu_e242582bd5729de82485e42d69e22109,TRIANGLE_RECTANGLE,(BASE QUESTION1),1,compose-by-multiplication,1,56
4636,Stu_e242582bd5729de82485e42d69e22109,TRIANGLE_RECTANGLE,(AREA QUESTION1),1,triangle-area,5,56
4637,Stu_e242582bd5729de82485e42d69e22109,DESIGNING_A_QUILT,(AREA QUESTION1),1,triangle-area,6,56
4638,Stu_e242582bd5729de82485e42d69e22109,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),0,compose-by-multiplication,2,56
4639,Stu_e242582bd5729de82485e42d69e22109,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),1,compose-by-multiplication,3,56
4640,Stu_e242582bd5729de82485e42d69e22109,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),1,compose-by-multiplication,4,56
4641,Stu_e242582bd5729de82485e42d69e22109,DESIGNING_A_QUILT,(AREA QUESTION2),1,triangle-area,7,56
4642,Stu_e242582bd5729de82485e42d69e22109,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),1,compose-by-multiplication,5,56
4643,Stu_e242582bd5729de82485e42d69e22109,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),1,compose-by-multiplication,6,56
4644,Stu_e242582bd5729de82485e42d69e22109,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,7,56
4645,Stu_e242582bd5729de82485e42d69e22109,DESIGNING_A_QUILT,(AREA QUESTION3),1,triangle-area,8,56
4646,Stu_e242582bd5729de82485e42d69e22109,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),1,compose-by-multiplication,8,56
4647,Stu_e242582bd5729de82485e42d69e22109,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),1,compose-by-multiplication,9,56
4648,Stu_e242582bd5729de82485e42d69e22109,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,10,56
4649,Stu_e242582bd5729de82485e42d69e22109,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,4,56
4650,Stu_e242582bd5729de82485e42d69e22109,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,5,56
4651,Stu_e242582bd5729de82485e42d69e22109,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,6,56
4652,Stu_e242582bd5729de82485e42d69e22109,TRIANGLE_HEIGHT,(HEIGHT QUESTION2),1,triangle-area,9,56
